"dates";"year";"month";"week";"artouste_lac";"artouste";"bious";"fabreges";"miegebat";"hourat";"geteu";"castet";"mareges";"st_pierre";"coindre"
"14";2012-01-14;2012;1;2;0.514117639511824;9.03933940641582;3.19736436661333;4.24180374247953;10.7915009837598;18.1300287693739;0.0352251827716827;0.424585477681831;106.71754013747;66.9175439910032;1.09359003324062
"15";2012-01-15;2012;1;3;0.789054564666003;17.8805539626628;4.44993154983968;9.18943930417299;37.0060489454772;1.65664546191692;1.27155812317505;1.84864995768294;101.503690788522;25.1736249565147;6.27278241142631
"16";2012-01-16;2012;1;3;1.11327369557694;14.6424366049469;5.97956305276603;2.98732507042587;71.9811682531144;12.8386134002358;2.75159963825718;1.57606871821918;2.75620034895837;12.9361730371602;24.6541565917432
"17";2012-01-17;2012;1;3;0.869171120226383;19.4698544405401;4.26651955628768;1.8669994152151;30.1394595124293;11.6558572743088;2.57847251230851;0.0224202980753034;110.11770375073;29.3094658548944;14.1034355135635
"18";2012-01-18;2012;1;3;0.446746996603906;11.0104869604111;8.08486873982474;8.97734817583114;42.5892545725219;6.73547800630331;4.90039063151926;2.83296971605159;106.875444799662;108.938747781795;5.25409815274179
"19";2012-01-19;2012;1;3;1.80544794397429;3.36719588935375;8.94283998804167;9.45071834139526;63.3652877993882;12.7914002165198;0.0631084344349802;0.765604745596647;108.23145205155;106.944759576581;2.02336779702455
"20";2012-01-20;2012;1;3;0.0079307621344924;10.7809428367764;5.78238797979429;0.357854161411524;20.1550005236641;18.3038162998855;3.36785393860191;0.127525417366996;32.1295623388141;13.0069022323005;4.99440456368029
"21";2012-01-21;2012;1;3;0.65954112354666;5.03481604345143;5.42091977177188;7.28838332695886;18.1364031275734;24.1816513147205;4.24504792504013;2.15722624864429;83.8327990751714;70.929268237669;16.0207676170394
"22";2012-01-22;2012;1;4;0.804264261387289;5.69459526613355;5.62630440946668;2.70126959541813;10.210204316536;30.5513993836939;1.92198623204604;0.555670947767794;71.7558610718697;63.6211879504845;32.1380738373846
"23";2012-01-23;2012;1;4;0.895904980134219;4.91149222478271;2.80853034742177;5.20941622555256;39.6012217795942;24.8851086664945;4.07848063716665;1.79423902183771;21.895043766126;97.9457149771042;7.9810409154743
"24";2012-01-24;2012;1;4;1.74095059465617;18.5426624771208;8.24223021510988;6.80844396352768;66.3872608565725;31.8663661926985;3.17139708716422;2.41682305885479;18.794607790187;123.743625935167;31.5302609251812
"25";2012-01-25;2012;1;4;0.333544358145446;20.9260594267398;10.6836825166829;0.987457979936153;51.4455734810326;1.0069280769676;5.34061580244452;1.13519307249226;119.854291146621;70.7869267789647;30.8627825081348
"26";2012-01-26;2012;1;4;1.00730138458312;10.991101199761;13.7465548836626;6.80182037176564;50.2729283936787;4.68757888302207;1.45009791199118;1.82503775716759;3.00371736288071;65.8355309511535;23.785607281141
"27";2012-01-27;2012;1;4;0.568280178587884;2.53550861030817;5.40351307252422;4.55489682499319;14.6955339296255;19.4184472691268;3.77854084549472;0.143624402582645;23.3028486929834;72.4777904199436;30.8514199834317
"28";2012-01-28;2012;1;4;1.41996731003746;2.84674437716603;12.0994990593754;5.32358981203288;72.0799623581115;10.9387567732483;2.61446762038395;2.65977087733336;17.0420372765511;110.668703734409;9.96566206589341
"29";2012-01-29;2012;1;5;0.112097205128521;19.9261886738241;13.5127823683433;1.17773644160479;74.5930226636119;37.3848025500774;2.60553528182209;1.99553316249512;80.4926613159478;26.0263148276135;1.26863116957247
"30";2012-01-30;2012;1;5;0.875900828745216;16.862020092085;4.56388703593984;3.9050264027901;40.6220106524415;20.8513896726072;4.96199500048533;2.32294834381901;2.57606863975525;77.3874842305668;17.2853998560458
"31";2012-01-31;2012;1;5;0.457195877097547;6.98286411724985;1.51548503572121;7.78593690600246;47.5642287754454;27.5301485694945;2.86797981429845;0.301232610130683;98.7700163573027;37.7027119556442;8.60426207911223
"32";2012-02-01;2012;2;5;0.789978341665119;0.305392194539309;2.58270974596962;3.70805349666625;62.0276570494752;15.2275309339166;3.37801515497267;0.511483385693282;34.5686104428023;91.2797732627951;3.51411262806505
"33";2012-02-02;2012;2;5;0.386601992882788;6.38220231235027;8.41188034508377;6.31979542551562;27.8628166532144;11.2886742502451;0.867965108714998;0.262640768894926;9.75636843591928;6.46998015930876;10.9368667658418
"34";2012-02-03;2012;2;5;0.304441103711724;12.1764041539282;10.4286876162514;0.667022264096886;61.8673903809395;35.6449868064374;0.539771726354957;2.8610604184214;83.6308094859123;74.2166527570225;23.4635642850772
"35";2012-02-04;2012;2;5;1.49504307005554;17.4952246192843;6.71378795523196;8.74032672960311;46.5748023823835;8.0418695975095;2.80741345323622;2.48968703043647;114.803435839713;108.011705577374;10.1050704158843
"36";2012-02-05;2012;2;6;0.438832696992904;10.2631069868803;0.360643743537366;9.63297733804211;13.2544538355432;17.546635074541;4.47320404043421;1.20965031604283;65.1788080483675;66.432175503578;7.85972151719034
"37";2012-02-06;2012;2;6;1.83412524498999;16.53474108316;0.360634890384972;9.51063164277002;42.7587214799132;2.31237419880927;0.407341996673495;0.291057636961341;37.3796763271093;8.57110410230234;19.2954963846132
"38";2012-02-07;2012;2;6;0.444207553751767;4.36304217204452;0.197346239350736;8.29778746236116;11.4869255223311;4.9713247269392;0.0043385736644268;0.533663906157017;85.2293661609292;91.9724502274767;3.57102638762444
"39";2012-02-08;2012;2;6;1.73252965742722;3.75020888820291;3.21117145102471;3.47145091975108;39.4146955513861;7.98871729522943;3.52927789511159;1.52688394719735;71.1371777113527;125.156089232769;5.19339541252702
"40";2012-02-09;2012;2;6;1.4875355004333;0.447050113230944;3.109925232362;9.78201108518988;7.51928823301569;9.54280238598585;1.97095459839329;1.77955842856318;77.1670983731747;122.993461594451;20.7055343175307
"41";2012-02-10;2012;2;6;1.81110428925604;13.2860927190632;8.86142212199047;8.56572004500777;30.2113112993538;26.0037528350949;3.47797289444134;0.43515725643374;2.56129634566605;101.544752519112;24.259095903486
"42";2012-02-11;2012;2;6;1.05516668269411;13.1230176519603;0.255835369694978;6.20504369027913;73.8504401757382;24.4353949744254;1.44039776176214;2.25081749679521;73.7328442186117;36.9028503401205;26.8973119547591
"43";2012-02-12;2012;2;7;1.55523033672944;2.3922153878957;12.668769731652;0.912495828233659;4.33649441110902;21.3197801448405;2.34799659065902;2.16122415242717;5.71943999268115;27.9841564316303;18.1365783428773
"44";2012-02-13;2012;2;7;0.284953789785504;9.54559688083827;13.6249346309341;3.03672388428822;29.7268648864701;0.0296640209853649;3.38789585418999;0.889367239549756;70.5844896286726;34.5491676474921;15.9327497044578
"45";2012-02-14;2012;2;7;0.118559691589326;23.9724593181163;6.1036840537563;0.583945165853947;22.5884706247598;29.2984864395112;1.70221105311066;2.51077435933985;92.51061251387;23.4759546513669;30.9467954132706
"46";2012-02-15;2012;2;7;0.884101796895266;1.5431300047785;13.2415054482408;5.17543110065162;20.0012319080997;32.7376077789813;5.14307856978849;2.0359555373434;118.520836243406;125.366083297413;15.6358361234888
"47";2012-02-16;2012;2;7;1.24090885417536;15.0148748606443;0.990186863113195;2.62385995127261;48.72079618508;22.0055563002825;0.787113547325134;2.29301877343096;2.35277485102415;51.569942033384;16.81003804598
"48";2012-02-17;2012;2;7;1.2001662380062;12.7484967838973;10.5838408460841;6.43765267916024;69.4545003294479;10.8932767808437;0.896135298069566;2.61228949413635;9.1796007938683;101.098433029838;29.4086023969576
"49";2012-02-18;2012;2;7;0.774654657114297;1.65305427275598;7.3453028537333;7.34472324606031;50.9717922890559;29.0393081959337;2.69519215682521;0.298606272088364;74.2575642094016;62.9711573943496;31.8837776742876
"50";2012-02-19;2012;2;8;1.71997666871175;21.4783184621483;2.44666941929609;2.23159523680806;12.1005358232651;13.5123172588646;0.54362641274929;2.5469842585735;52.931696427986;116.64206316229;33.965802943334
"51";2012-02-20;2012;2;8;0.00458556087687612;15.6954862531275;10.406281565316;9.57679316168651;9.60281466250308;12.9851108882576;1.56914981268346;1.62825889955275;22.8389682713896;34.4254182977602;9.06993746012449
"52";2012-02-21;2012;2;8;1.18313370086253;5.01484150998294;10.9841712345369;8.79581864457577;40.0017131993081;38.0508108250797;1.28733346844092;2.74117289087735;73.4565884247422;104.143146986607;12.8970390362665
"53";2012-02-22;2012;2;8;0.957496497780085;16.3125657085329;10.1833908455446;0.921606230549514;8.27892132801935;6.30963884294033;1.62514375476167;1.24444355210289;47.5860067270696;69.584457303863;10.9451952176169
"54";2012-02-23;2012;2;8;0.268809119705111;22.6079776715487;11.3703975765966;4.51612583361566;38.6185654846486;31.4255217928439;2.6954887364991;2.29706034692936;108.58512151055;108.893386425916;4.66988258622587
"55";2012-02-24;2012;2;8;1.98481390532106;1.73068523034453;12.749072227627;1.80019541876391;35.3372215933632;6.24824227765203;1.80733230756596;2.56129272817634;96.1761019192636;86.8355527636595;20.5978327291086
"56";2012-02-25;2012;2;8;0.0090160146355629;19.1537226811051;12.7406714824028;0.079764926340431;11.32059309748;11.6074298974127;5.0352347837761;2.02432315307669;107.217474868521;109.538375455886;14.9319360405207
"57";2012-02-26;2012;2;9;0.395997816696763;6.25281459465623;4.87395472778007;5.24914252571762;15.2111738047097;25.5819113738835;0.268642529379576;2.43305071047507;94.5970923174173;66.937802049797;11.2467621294782
"58";2012-02-27;2012;2;9;0.563014771323651;21.3910193704069;8.09448730200529;6.04220550740138;67.0327420521062;28.1281889881939;2.20125829987228;2.78120054863393;11.5886715520173;37.0278170076199;33.4442840712145
"59";2012-02-28;2012;2;9;1.99951629713178;15.3665832001716;9.72559583792463;1.49854603921995;74.4925269973464;10.0708173308522;1.18136798171327;1.08012129133567;38.1824831664562;26.8830600334331;25.4280618019402
"60";2012-02-29;2012;2;9;1.77065749745816;18.6620560660958;11.042249025777;8.86350345332175;59.6556843433063;20.7628695946187;5.50910431053489;0.493472668575123;57.5148798432201;110.595548802521;24.4678579978645
"61";2012-03-01;2012;3;9;1.00692456169054;9.76759758777916;11.2343898853287;2.70674972096458;1.23067866079509;15.4895944707096;1.83156679524109;2.19384506950155;56.0772768314928;96.3802941492759;3.55567868705839
"62";2012-03-02;2012;3;9;0.279917720239609;6.81731883063912;5.93836024682969;9.86142359673977;57.1212330542039;0.215157270431519;5.17459541698918;2.31062488001771;12.7611199580133;14.8343304148875;5.68180796317756
"63";2012-03-03;2012;3;9;0.669015470892191;20.9257054086775;10.7657153801993;3.82917560869828;22.5552359421272;24.6706322208047;3.74868934415281;0.22964102611877;74.9347647372633;70.6877741916105;22.2999406429008
"64";2012-03-04;2012;3;10;0.601031967438757;9.4062025565654;8.46127591561526;5.01887459075078;14.1024875454605;4.84791439026594;4.7661232422106;2.74889171007089;33.9280519355088;51.2025358085521;27.3578043859452
"65";2012-03-05;2012;3;10;1.79409859701991;21.504208792001;7.17523436667398;6.3421645318158;35.8864195703063;38.3222450409085;5.90558831160888;1.2490431102924;24.8458924982697;123.139163404703;30.3979330630973
"66";2012-03-06;2012;3;10;1.28947530593723;8.15670552290976;12.8734876024537;4.56144415074959;58.1912524416111;6.02047289721668;0.551364436279982;2.18799946666695;115.720160035416;14.2818171274848;15.208850953728
"67";2012-03-07;2012;3;10;0.00929168146103621;17.3662220835686;13.3432249324396;8.39945341227576;13.5999923630152;8.31059792079031;0.583311958238482;2.54298502835445;90.6960942875594;35.2773566753604;20.5246151536703
"68";2012-03-08;2012;3;10;1.44408672302961;8.25255070254207;10.0289043500088;9.11594173405319;68.8734434021171;3.53021867573261;5.20570591790602;0.788575991056859;103.822599202394;51.6970143839717;35.5347119299695
"69";2012-03-09;2012;3;10;0.624298106878996;21.3830461129546;12.4936231891625;5.27229949599132;72.3471669014543;3.31043071113527;1.63108810130507;1.80967877805233;65.0239856634289;4.61575373308733;11.9011017372832
"70";2012-03-10;2012;3;10;1.4263910795562;8.81145803444088;12.6581372357905;7.39925796398893;61.2715871364344;24.2064232565463;5.43566843541339;2.98502963385545;71.832544952631;105.069421110675;29.6239675786346
"71";2012-03-11;2012;3;11;1.26722825458273;21.1238101646304;7.81775393243879;9.64915178250521;26.9599129795097;24.4524401426315;2.65141222905368;2.01558192959055;74.1388953477144;56.0290390951559;20.7203411506489
"72";2012-03-12;2012;3;11;0.700051105581224;13.7453650161624;10.2508737877943;8.89039092231542;65.5524192668963;20.0413302425295;3.0134414518252;2.61186624784023;61.4751499705017;82.8301863372326;31.4005006318912
"73";2012-03-13;2012;3;11;0.0740888956934214;4.73010544851422;12.8881174172275;9.85238866182044;0.0606449553743005;15.9137665852904;3.45172084635124;1.88937947899103;114.8469632864;122.552080599125;21.2366723120213
"74";2012-03-14;2012;3;11;1.22054290911183;20.1520840935409;9.25713141262531;2.42866916349158;47.2262649564072;11.0233143530786;1.48398654442281;0.792451759334654;3.23616351932287;76.6100766765885;19.894749764353
"75";2012-03-15;2012;3;11;0.784294230397791;17.1630755290389;5.57095430186018;4.47198654757813;36.9799102598336;29.4554720073938;2.15822898410261;2.83055609115399;95.5980293545872;16.3669149600901;20.4835701473057
"76";2012-03-16;2012;3;11;1.58695814758539;13.9473751354963;11.4409356648102;1.07057305052876;39.6866963768844;16.6398977674544;0.746389228384942;1.23029035096988;66.888643624261;13.0323416250758;21.1092512570322
"77";2012-03-17;2012;3;11;1.7575656673871;7.14130481332541;6.82693079952151;8.73197918059304;68.5979367757682;23.9030413608998;5.62760749971494;1.3654596414417;85.5742667242885;30.1981792273;11.9513637023047
"78";2012-03-18;2012;3;12;0.0180781958624721;13.1290647536516;3.08670624624938;1.55258846236393;47.7335692208726;14.8069601412863;4.46675611613318;1.51405567699112;8.5535756405443;21.9017107365653;25.9036042923108
"79";2012-03-19;2012;3;12;0.925943783950061;19.7566735167056;1.14433641405776;6.53997165849432;65.7399096759036;36.8704743962735;3.31026048073545;2.40783665492199;38.1754670385271;15.2351958979852;24.3399097630754
"80";2012-03-20;2012;3;12;1.94986931560561;7.9061387591064;11.1083226478659;1.91463632741943;34.1541088186204;29.226330909878;0.530210601165891;0.220389233669266;32.9171918425709;35.1787757896818;30.7811507340521
"81";2012-03-21;2012;3;12;1.47565179364756;2.58146813325584;7.42156497761607;4.865072441753;22.6531815016642;21.1404084600508;1.55593737959862;0.274850075365975;2.19963957555592;84.8190201772377;27.3533620610833
"82";2012-03-22;2012;3;12;0.166698081884533;2.49149152636528;3.88204748462886;8.33406424149871;5.36226630792953;1.59303104504943;1.81580327404663;1.07919829851016;57.3598038498312;28.0536812334321;25.5375033896416
"83";2012-03-23;2012;3;12;1.91185265919194;6.47897982783616;0.92450869595632;4.33228066889569;73.8355543697253;10.8400821499527;1.04075490357354;0.894027611939237;62.3239628691226;49.7739009931684;25.2196825761348
"84";2012-03-24;2012;3;12;1.17240431997925;13.8768017124385;3.27038754383102;3.52061682846397;29.3155425111763;7.87462004460394;2.34682873170823;1.59819047455676;92.6312438026071;53.1572882016189;7.69113371707499
"85";2012-03-25;2012;3;13;1.93516321480274;17.5001053791493;6.08277042722329;9.02458843309432;20.7902470137924;17.1759414952248;5.66647070366889;0.173891315236688;76.0745388641953;83.4306566114537;2.53650412894785
"86";2012-03-26;2012;3;13;1.8634915240109;5.3651158567518;8.14617711352184;7.86099284421653;12.2799220494926;23.9085574168712;0.27819556882605;0.247942203423008;78.8431639876217;19.4504347722977;15.0353133464232
"87";2012-03-27;2012;3;13;1.12064392957836;14.3116645049304;10.0389949944802;0.666975881904364;60.4551327007357;10.8363660704345;5.05678198160604;2.90830363612622;15.571014303714;5.76279753586277;2.12877207342535
"88";2012-03-28;2012;3;13;1.89791986299679;20.6782696824521;8.35976122086868;8.5104522225447;16.7101499217097;14.8149448726326;0.732921830378473;2.17183111840859;62.8319728933275;44.8104215809144;10.2499109013006
"89";2012-03-29;2012;3;13;1.26043820381165;16.2441426850855;6.62261360231787;3.34823162527755;15.5556957470253;26.4908899832517;0.225808517541736;2.202952174237;24.6433576382697;33.8692907104269;20.4262119205669
"90";2012-03-30;2012;3;13;1.2830099654384;17.2308065313846;10.6029085121118;1.04764689691365;13.7656784558203;8.93678192049265;4.70624921517447;0.189833407988772;55.4254112765193;60.0282805529423;11.8286281060427
"91";2012-03-31;2012;3;13;0.367806945927441;6.61808322183788;4.30098368879408;4.94967999169603;3.47814205451868;5.18411471508443;1.8268301426433;2.2559126378037;27.957434412092;39.6253503812477;15.9333166228607
"92";2012-04-01;2012;4;14;0.634812221862376;3.58473076298833;4.37536998745054;4.00775133166462;10.8355030242819;10.6064697913826;2.28845711192116;2.41005833703093;50.1727979164571;68.05451763561;5.67584317456931
"93";2012-04-02;2012;4;14;1.69239685684443;18.9203477595001;11.8832952859811;9.84888328006491;20.7619335211348;7.28497747331858;4.13235499849543;1.31794228800572;55.9922334551811;96.7094508139417;15.371634981595
"94";2012-04-03;2012;4;14;1.30678488034755;20.0689949467778;10.1465390641242;0.168455152306706;73.6843303602654;12.8909610211849;5.78073033643886;2.72142147668637;2.21383086405694;33.827575375326;12.0206765681505
"95";2012-04-04;2012;4;14;0.881830836180598;14.7827139627188;12.0285125602968;4.04931942699477;45.3143119986635;33.0487248394638;1.25176314823329;1.98824791540392;109.730485975742;27.9486294463277;22.9034367408603
"96";2012-04-05;2012;4;14;1.5988293113187;18.6949061639607;5.87254217639565;9.71407825360075;27.9814817535225;0.228105597198009;2.06340652378276;1.69650929630734;89.4634791556746;11.7500039609149;23.7953217728063
"97";2012-04-06;2012;4;14;1.92167058680207;13.2237774319947;7.00309862289578;8.47940475679934;42.1253011969384;21.6664608754218;2.6011767257005;0.684034584788606;48.4229745157063;124.38191305846;0.503619049675763
"98";2012-04-07;2012;4;14;1.18297183141112;19.3167588952929;1.47018834110349;5.53573026088998;41.2286600971129;32.6345837954432;4.88361509051174;2.81620259745978;117.941657183692;21.238954490982;34.9343394320458
"99";2012-04-08;2012;4;15;0.304643345065415;9.32993984408677;0.552139010746032;0.860387322027236;48.5569442622364;38.5707399435341;0.780235375743359;0.607825020560995;16.6244997549802;30.6669379468076;21.1013625198975
"100";2012-04-09;2012;4;15;1.98112141434103;18.3718291595578;11.48995774379;0.0513522978872061;34.8175844585057;29.062285637483;2.92145294509828;2.51946709561162;36.6048335842788;70.5031239939854;29.427172511816
"101";2012-04-10;2012;4;15;1.24434014363214;14.7914318796247;9.88203061698005;3.27617255970836;17.569312179694;0.924653094261885;2.94417370855808;2.97616006108001;70.7182947266847;20.0108495773748;19.3904678570107
"102";2012-04-11;2012;4;15;0.991840200964361;9.83760703727603;7.93045474169776;4.61917828768492;33.6018296191469;36.145828012377;1.67721221549436;1.3229816488456;104.877459453419;87.2617571195588;16.617797085084
"103";2012-04-12;2012;4;15;1.49948392109945;0.797930538654327;0.882605988997966;7.44630648521706;66.9201576209161;10.0268987379968;5.85351817589253;0.766579472925514;109.732772503048;26.5572875412181;22.8316574161872
"104";2012-04-13;2012;4;15;1.84701716341078;21.7293378822505;13.0458141714334;8.01679734140635;26.5515123086516;24.7431493364275;5.07960598357022;1.59099733829498;42.6970011368394;40.8855098765343;29.8436916684732
"105";2012-04-14;2012;4;15;0.441183926537633;14.9618744328618;3.89827445242554;2.27408910635859;26.6469139256515;32.6530341431499;3.19420964084566;0.0421606572344899;61.3288671523333;100.751307716127;24.829333296977
"106";2012-04-15;2012;4;16;1.86959181260318;23.9226026404649;10.6942965043709;1.24207262415439;27.8538000129629;24.5647362805903;5.77629803912714;0.01817078422755;22.8267891984433;23.5838284739293;6.65748948790133
"107";2012-04-16;2012;4;16;0.997996473219246;5.21866500377655;4.94477278878912;1.73155653523281;63.6135921638925;38.8355985842645;0.237393578980118;1.41227517742664;93.0755238421261;48.4160581789911;22.3447816036642
"108";2012-04-17;2012;4;16;1.86129941232502;15.181006019935;10.4890377698466;5.89457422727719;53.6985519574955;29.1778118815273;3.4638234176673;2.90493595716543;47.2941239923239;122.134251757525;2.06360491365194
"109";2012-04-18;2012;4;16;1.47915337514132;0.773119708523154;2.44278234103695;1.24532493762672;60.7474230229855;32.4910769145936;3.32574191596359;2.61972474795766;54.5646389666945;43.8972413865849;13.0193843711168
"110";2012-04-19;2012;4;16;1.36796074919403;15.8471512421966;1.58480135956779;6.62349628517404;32.9354801040608;27.9212270583957;5.18604067945853;2.83132369816303;68.3159618172795;99.6018447750248;24.8326150802895
"111";2012-04-20;2012;4;16;0.878890429157764;16.9434928055853;6.15106031019241;8.31054666079581;57.9688039084431;9.76313007064164;2.29219331033528;0.0240829966496676;22.2564282082021;5.59051371645182;4.86751744430512
"112";2012-04-21;2012;4;16;0.438068417832255;4.50723675638437;2.33557559084147;9.54664484597743;1.86553076491691;10.8784403651953;4.91993115982041;2.19248569663614;21.3150256499648;122.290003143717;34.5668669063598
"113";2012-04-22;2012;4;17;0.250949142500758;19.453307133168;9.53682448621839;3.68496617302299;25.5531014583539;2.10973214358091;0.149184194393456;0.035144817782566;14.6359413396567;57.9123610444367;4.91835222020745
"114";2012-04-23;2012;4;17;1.51572354696691;16.6051084008068;0.677587313111871;6.80010333191603;48.3073195733596;1.65595348924398;4.46201750636101;0.339048589579761;2.97642722725868;21.0365476715378;12.6667177984491
"115";2012-04-24;2012;4;17;1.94778618449345;3.15503802336752;6.81435619387776;5.20712068071589;37.0542133343406;15.397235583514;3.0886018476449;1.02004745369777;1.39251071959734;110.225599189289;26.6428607515991
"116";2012-04-25;2012;4;17;1.26830426231027;8.4742054771632;6.60262343520299;4.45796457352117;10.5811524263117;27.4773589335382;0.800564358942211;1.5908488437999;39.9948954954743;118.986486333888;20.6845989637077
"117";2012-04-26;2012;4;17;1.55833415919915;20.6519098877907;12.7345363064669;8.66383157670498;8.9730937499553;38.0885423626751;2.45228164410219;1.54303068201989;17.3163036536425;72.4553345423192;13.1307515669614
"118";2012-04-27;2012;4;17;1.99356908584014;9.15117270313203;2.70548032503575;9.60626074578613;12.973532412434;28.3197011984885;0.670271096751094;2.66862004157156;83.495183782652;63.9860067772679;7.07271675858647
"119";2012-04-28;2012;4;17;0.736646627541631;20.0332869663835;5.9499386283569;1.95202209055424;8.18287021829747;29.5759953185916;2.75055436743423;0.889996093232185;14.1773917526007;13.9172225259244;27.1969239050522
"120";2012-04-29;2012;4;18;0.451423807535321;0.0456376522779465;1.03197651309893;6.48748564301059;13.9842919190414;27.238720273599;0.598255670629442;2.47141800960526;64.1126983612776;95.4056102596223;33.3275350145996
"121";2012-04-30;2012;4;18;0.731047374662012;13.6345213875175;5.80492509389296;3.59244150109589;40.6623461167328;2.74372531101108;2.14822039240971;1.96500756405294;78.1529373396188;37.2407196438871;16.9789888663217
"122";2012-05-01;2012;5;18;1.16057488787919;6.27256561070681;0.42871460551396;8.90922967577353;69.5482642273419;12.4504642002285;3.19143931288272;1.97115318803117;104.652030346915;25.6623644800857;27.7879416206852
"123";2012-05-02;2012;5;18;1.28981201164424;9.37310298532248;10.6243859436363;3.67823941400275;60.0843586376868;18.6628067679703;5.63797530904412;0.402968195965514;32.8899734281003;6.05946073308587;35.4917544163764
"124";2012-05-03;2012;5;18;1.0767266061157;11.1696929913014;8.55248823668808;5.89928922476247;8.41517571243457;38.1902723666281;1.30939860921353;2.2461005738005;21.5897612739354;1.90317414468154;35.1552861314267
"125";2012-05-04;2012;5;18;0.954741080757231;3.17743312753737;12.5623912108131;7.41245640674606;59.6691785962321;11.4753927104175;2.90421890141442;1.09212988754734;47.0543491188437;120.204355493188;2.4051466807723
"126";2012-05-05;2012;5;18;1.96395454881713;11.5781276319176;1.83683048654348;1.61479001166299;63.1629117764533;2.51332570798695;4.93723560031503;0.278473016805947;96.9412084389478;14.3571130046621;20.2229224294424
"127";2012-05-06;2012;5;19;0.813830857165158;12.3153093382716;5.76234345836565;4.74457949632779;45.9897333697882;7.13708510622382;5.61202619131655;2.42727046273649;54.5433773193508;4.67303247191012;15.8262155978009
"128";2012-05-07;2012;5;19;1.94163541914895;9.85652477480471;12.413069320377;7.89841273566708;35.0751884048805;12.5742197688669;0.786894065793604;0.781522168312222;62.3661903943866;22.429375492502;0.283166203647852
"129";2012-05-08;2012;5;19;1.64658955251798;6.1293083243072;11.2857284881175;7.93271605623886;68.5968620935455;15.1399056613445;1.45781106501818;0.0964564403984696;5.31610398553312;26.0982980858535;18.5576451849192
"130";2012-05-09;2012;5;19;1.06450845068321;0.232108131051064;2.24210727075115;3.86628596112132;18.5171512712259;8.85747190564871;4.51107270782813;2.90831357636489;22.9206206370145;46.952646842692;10.9956397153437
"131";2012-05-10;2012;5;19;1.31822839705274;21.4003681037575;4.35887566814199;0.321319496724755;23.0648383498192;39.8058410175145;5.62503353878856;1.1087328933645;85.8223155979067;17.6888719620183;11.6365590663627
"132";2012-05-11;2012;5;19;1.90125385764986;14.7758865728974;13.2255087732337;2.2846172680147;61.5728123404551;11.4263592101634;2.09240754274651;0.452152227982879;52.900498425588;84.7263811086304;9.61885649710894
